0.0945sec. imr:45.9491
0.0946sec. imr:45.9738
0.0947sec. imr:45.9985
0.0948sec. imr:46.0232
0.0949sec. imr:46.048
0.095sec. imr:46.0726
0.0951sec. imr:46.0974
0.0952sec. imr:46.122
0.0953sec. imr:46.1468
0.0954sec. imr:46.1714
0.0955sec. imr:46.1961
0.0956sec. imr:46.2208
0.0957sec. imr:46.2455
0.0958sec. imr:46.2701
0.0959sec. imr:46.2948
0.096sec. imr:46.3194
0.0961sec. imr:46.3441
0.0962sec. imr:46.3687
0.0963sec. imr:46.3934
0.0964sec. imr:46.418
0.0965sec. imr:46.4426
0.0966sec. imr:46.4672
0.0967sec. imr:46.4919
0.0968sec. imr:46.5164
0.0969sec. imr:46.5411
0.097sec. imr:46.5656
0.0971sec. imr:46.5903
0.0972sec. imr:46.6148
0.0973sec. imr:46.6394
0.0974sec. imr:46.6639
0.0975sec. imr:46.6886
0.0976sec. imr:46.7131
0.0977sec. imr:46.7377
0.0978sec. imr:46.7622
0.0979sec. imr:46.7868
0.098sec. imr:46.8113
0.0981sec. imr:46.8358
0.0982sec. imr:46.8603
0.0983sec. imr:46.8849
0.0984sec. imr:46.9093
0.0985sec. imr:46.9339
0.0986sec. imr:46.9584
0.0987sec. imr:46.9829
0.0988sec. imr:47.0073
0.0989sec. imr:47.0319
0.099sec. imr:47.0563
0.0991sec. imr:47.0808
0.0992sec. imr:47.1052
0.0993sec. imr:47.1297
0.0994sec. imr:47.1542
0.0995sec. imr:47.1786
0.0996sec. imr:47.203
0.0997sec. imr:47.2275
0.0998sec. imr:47.2519
0.0999sec. imr:47.2764
0.1sec. imr:47.3008
0.1001sec. imr:47.3252
0.1002sec. imr:47.3496
0.1003sec. imr:47.374
0.1004sec. imr:47.3984
0.1005sec. imr:47.4228
0.1006sec. imr:47.4472
0.1007sec. imr:47.4716
0.1008sec. imr:47.4959
0.1009sec. imr:47.5203
0.101sec. imr:47.5447
0.1011sec. imr:47.5691
0.1012sec. imr:47.5934
0.1013sec. imr:47.6178
0.1014sec. imr:47.6421
0.1015sec. imr:47.6664
0.1016sec. imr:47.6907
0.1017sec. imr:47.7151
0.1018sec. imr:47.7394
0.1019sec. imr:47.7637
0.102sec. imr:47.788
0.1021sec. imr:47.8123
0.1022sec. imr:47.8366
0.1023sec. imr:47.8609
0.1024sec. imr:47.8852
0.1025sec. imr:47.9095
0.1026sec. imr:47.9337
0.1027sec. imr:47.958
0.1028sec. imr:47.9822
0.1029sec. imr:48.0065
0.103sec. imr:48.0307
0.1031sec. imr:48.055
0.1032sec. imr:48.0792
0.1033sec. imr:48.1035
0.1034sec. imr:48.1277
0.1035sec. imr:48.1519
0.1036sec. imr:48.1761
0.1037sec. imr:48.2004
0.1038sec. imr:48.2245
0.1039sec. imr:48.2488
0.104sec. imr:48.2729
0.1041sec. imr:48.2972
0.1042sec. imr:48.3213
0.1043sec. imr:48.3455
0.1044sec. imr:48.3696
0.1045sec. imr:48.3939
0.1046sec. imr:48.418
0.1047sec. imr:48.4422
0.1048sec. imr:48.4663
0.1049sec. imr:48.4905
0.105sec. imr:48.5146
0.1051sec. imr:48.5387
0.1052sec. imr:48.5628
0.1053sec. imr:48.587
0.1054sec. imr:48.611
0.1055sec. imr:48.6352
0.1056sec. imr:48.6593
0.1057sec. imr:48.6834
0.1058sec. imr:48.7075
0.1059sec. imr:48.7316
0.106sec. imr:48.7556
0.1061sec. imr:48.7797
0.1062sec. imr:48.8038
0.1063sec. imr:48.8279
0.1064sec. imr:48.8519
0.1065sec. imr:48.876
0.1066sec. imr:48.9
0.1067sec. imr:48.9241
0.1068sec. imr:48.9481
0.1069sec. imr:48.9721
0.107sec. imr:48.9961
0.1071sec. imr:49.0202
0.1072sec. imr:49.0442
0.1073sec. imr:49.0682
0.1074sec. imr:49.0922
0.1075sec. imr:49.1162
0.1076sec. imr:49.1402
0.1077sec. imr:49.1642
0.1078sec. imr:49.1881
0.1079sec. imr:49.2121
0.108sec. imr:49.2361
0.1081sec. imr:49.2601
0.1082sec. imr:49.284
0.1083sec. imr:49.308
0.1084sec. imr:49.3319
0.1085sec. imr:49.3559
0.1086sec. imr:49.3798
0.1087sec. imr:49.4037
0.1088sec. imr:49.4276
0.1089sec. imr:49.4516
0.109sec. imr:49.4755
0.1091sec. imr:49.4994
0.1092sec. imr:49.5233
0.1093sec. imr:49.5472
0.1094sec. imr:49.5711
0.1095sec. imr:49.595
0.1096sec. imr:49.6188
0.1097sec. imr:49.6427
0.1098sec. imr:49.6666
0.1099sec. imr:49.6905
0.11sec. imr:49.7143
0.1101sec. imr:49.7382
0.1102sec. imr:49.762
0.1103sec. imr:49.7859
0.1104sec. imr:49.8097
0.1105sec. imr:49.8335
0.1106sec. imr:49.8573
0.1107sec. imr:49.8812
0.1108sec. imr:49.905
0.1109sec. imr:49.9288
0.111sec. imr:49.9526
0.1111sec. imr:49.9764
0.1112sec. imr:50.0002
0.1113sec. imr:50.024
0.1114sec. imr:50.0477
0.1115sec. imr:50.0716
0.1116sec. imr:50.0953
0.1117sec. imr:50.1191
0.1118sec. imr:50.1428
0.1119sec. imr:50.1666
0.112sec. imr:50.1903
0.1121sec. imr:50.2141
0.1122sec. imr:50.2378
0.1123sec. imr:50.2616
0.1124sec. imr:50.2853
0.1125sec. imr:50.309
0.1126sec. imr:50.3327
0.1127sec. imr:50.3564
0.1128sec. imr:50.3801
0.1129sec. imr:50.4039
0.113sec. imr:50.4275
0.1131sec. imr:50.4512
0.1132sec. imr:50.4749
0.1133sec. imr:50.4986
0.1134sec. imr:50.5222
0.1135sec. imr:50.5459
0.1136sec. imr:50.5696
0.1137sec. imr:50.5933
0.1138sec. imr:50.6169
0.1139sec. imr:50.6406
0.114sec. imr:50.6642
0.1141sec. imr:50.6878
0.1142sec. imr:50.7114
0.1143sec. imr:50.7351
0.1144sec. imr:50.7587
0.1145sec. imr:50.7823
0.1146sec. imr:50.8059
0.1147sec. imr:50.8295
0.1148sec. imr:50.8531
0.1149sec. imr:50.8767
0.115sec. imr:50.9003
0.1151sec. imr:50.9239
0.1152sec. imr:50.9474
0.1153sec. imr:50.971
0.1154sec. imr:50.9946
0.1155sec. imr:51.0182
0.1156sec. imr:51.0417
0.1157sec. imr:51.0653
0.1158sec. imr:51.0888
0.1159sec. imr:51.1123
0.116sec. imr:51.1358
0.1161sec. imr:51.1594
0.1162sec. imr:51.1829
0.1163sec. imr:51.2064
0.1164sec. imr:51.2299
0.1165sec. imr:51.2534
0.1166sec. imr:51.2769
0.1167sec. imr:51.3004
0.1168sec. imr:51.3239
0.1169sec. imr:51.3474
0.117sec. imr:51.3709
0.1171sec. imr:51.3944
0.1172sec. imr:51.4178
0.1173sec. imr:51.4413
0.1174sec. imr:51.4647
0.1175sec. imr:51.4882
0.1176sec. imr:51.5116
0.1177sec. imr:51.5351
0.1178sec. imr:51.5585
0.1179sec. imr:51.582
0.118sec. imr:51.6054
0.1181sec. imr:51.6288
0.1182sec. imr:51.6522
0.1183sec. imr:51.6756
0.1184sec. imr:51.699
0.1185sec. imr:51.7224
0.1186sec. imr:51.7458
0.1187sec. imr:51.7692
0.1188sec. imr:51.7926
0.1189sec. imr:51.816
0.119sec. imr:51.8393
0.1191sec. imr:51.8627
0.1192sec. imr:51.886
0.1193sec. imr:51.9094
0.1194sec. imr:51.9328
0.1195sec. imr:51.9561
0.1196sec. imr:51.9794
0.1197sec. imr:52.0028
0.1198sec. imr:52.0261
0.1199sec. imr:52.0495
0.12sec. imr:52.0727
0.1201sec. imr:52.0961
0.1202sec. imr:52.1194
0.1203sec. imr:52.1427
0.1204sec. imr:52.166
0.1205sec. imr:52.1893
0.1206sec. imr:52.2126
0.1207sec. imr:52.2359
0.1208sec. imr:52.2591
0.1209sec. imr:52.2824
0.121sec. imr:52.3056
0.1211sec. imr:52.3289
0.1212sec. imr:52.3522
0.1213sec. imr:52.3755
0.1214sec. imr:52.3987
0.1215sec. imr:52.4219
0.1216sec. imr:52.4451
0.1217sec. imr:52.4684
0.1218sec. imr:52.4916
0.1219sec. imr:52.5148
0.122sec. imr:52.538
0.1221sec. imr:52.5613
0.1222sec. imr:52.5844
0.1223sec. imr:52.6077
0.1224sec. imr:52.6308
0.1225sec. imr:52.654
0.1226sec. imr:52.6772
0.1227sec. imr:52.7004
0.1228sec. imr:52.7235
0.1229sec. imr:52.7467
0.123sec. imr:52.7699
0.1231sec. imr:52.7931
0.1232sec. imr:52.8162
0.1233sec. imr:52.8394
0.1234sec. imr:52.8625
0.1235sec. imr:52.8856
0.1236sec. imr:52.9087
0.1237sec. imr:52.9319
0.1238sec. imr:52.955
0.1239sec. imr:52.9781
0.124sec. imr:53.0012
0.1241sec. imr:53.0243
0.1242sec. imr:53.0474
0.1243sec. imr:53.0705
0.1244sec. imr:53.0936
0.1245sec. imr:53.1167
0.1246sec. imr:53.1398
0.1247sec. imr:53.1629
0.1248sec. imr:53.1859
0.1249sec. imr:53.209
0.125sec. imr:53.232
0.1251sec. imr:53.2551
0.1252sec. imr:53.2781
0.1253sec. imr:53.3012
0.1254sec. imr:53.3242
0.1255sec. imr:53.3473
0.1256sec. imr:53.3702
0.1257sec. imr:53.3933
0.1258sec. imr:53.4163
0.1259sec. imr:53.4393
0.126sec. imr:53.4623
0.1261sec. imr:53.4853
0.1262sec. imr:53.5083
0.1263sec. imr:53.5313
0.1264sec. imr:53.5543
0.1265sec. imr:53.5773
0.1266sec. imr:53.6002
0.1267sec. imr:53.6232
0.1268sec. imr:53.6462
0.1269sec. imr:53.6692
0.127sec. imr:53.6921
0.1271sec. imr:53.7151
0.1272sec. imr:53.738
0.1273sec. imr:53.7609
0.1274sec. imr:53.7838
0.1275sec. imr:53.8068
0.1276sec. imr:53.8297
0.1277sec. imr:53.8526
0.1278sec. imr:53.8755
0.1279sec. imr:53.8985
0.128sec. imr:53.9213
0.1281sec. imr:53.9443
0.1282sec. imr:53.9671
0.1283sec. imr:53.99
0.1284sec. imr:54.0129
0.1285sec. imr:54.0358
0.1286sec. imr:54.0586
0.1287sec. imr:54.0815
0.1288sec. imr:54.1044
0.1289sec. imr:54.1273
0.129sec. imr:54.1501
0.1291sec. imr:54.173
0.1292sec. imr:54.1958
0.1293sec. imr:54.2186
0.1294sec. imr:54.2414
0.1295sec. imr:54.2643
0.1296sec. imr:54.2871
0.1297sec. imr:54.3099
0.1298sec. imr:54.3327
0.1299sec. imr:54.3556
0.13sec. imr:54.3783
0.1301sec. imr:54.4012
0.1302sec. imr:54.4239
0.1303sec. imr:54.4467
0.1304sec. imr:54.4695
0.1305sec. imr:54.4923
0.1306sec. imr:54.515
0.1307sec. imr:54.5378
0.1308sec. imr:54.5605
0.1309sec. imr:54.5833
0.131sec. imr:54.6061
0.1311sec. imr:54.6288
0.1312sec. imr:54.6515
0.1313sec. imr:54.6743
0.1314sec. imr:54.697
0.1315sec. imr:54.7198
0.1316sec. imr:54.7424
0.1317sec. imr:54.7652
0.1318sec. imr:54.7879
0.1319sec. imr:54.8106
0.132sec. imr:54.8333
0.1321sec. imr:54.856
0.1322sec. imr:54.8787
0.1323sec. imr:54.9014
0.1324sec. imr:54.924
0.1325sec. imr:54.9467
0.1326sec. imr:54.9694
0.1327sec. imr:54.9921
0.1328sec. imr:55.0147
0.1329sec. imr:55.0374
0.133sec. imr:55.06
0.1331sec. imr:55.0827
0.1332sec. imr:55.1053
0.1333sec. imr:55.1279
0.1334sec. imr:55.1505
0.1335sec. imr:55.1732
0.1336sec. imr:55.1958
0.1337sec. imr:55.2184
0.1338sec. imr:55.241
0.1339sec. imr:55.2636
0.134sec. imr:55.2862
0.1341sec. imr:55.3088
0.1342sec. imr:55.3314
0.1343sec. imr:55.354
0.1344sec. imr:55.3766
0.1345sec. imr:55.3992
0.1346sec. imr:55.4217
0.1347sec. imr:55.4443
0.1348sec. imr:55.4668
0.1349sec. imr:55.4894
0.135sec. imr:55.5119
0.1351sec. imr:55.5345
0.1352sec. imr:55.557
0.1353sec. imr:55.5796
0.1354sec. imr:55.6021
0.1355sec. imr:55.6246
0.1356sec. imr:55.6471
0.1357sec. imr:55.6697
0.1358sec. imr:55.6922
0.1359sec. imr:55.7147
0.136sec. imr:55.7372
0.1361sec. imr:55.7597
0.1362sec. imr:55.7821
0.1363sec. imr:55.8047
0.1364sec. imr:55.8271
0.1365sec. imr:55.8496
0.1366sec. imr:55.872
0.1367sec. imr:55.8945
0.1368sec. imr:55.917
0.1369sec. imr:55.9395
0.137sec. imr:55.9619
0.1371sec. imr:55.9844
0.1372sec. imr:56.0068
0.1373sec. imr:56.0292
0.1374sec. imr:56.0516
0.1375sec. imr:56.0741
0.1376sec. imr:56.0965
0.1377sec. imr:56.1189
0.1378sec. imr:56.1413
0.1379sec. imr:56.1637
0.138sec. imr:56.1861
0.1381sec. imr:56.2085
0.1382sec. imr:56.2309
0.1383sec. imr:56.2533
0.1384sec. imr:56.2757
0.1385sec. imr:56.2981
0.1386sec. imr:56.3204
0.1387sec. imr:56.3428
0.1388sec. imr:56.3651
0.1389sec. imr:56.3875
0.139sec. imr:56.4098
0.1391sec. imr:56.4322
0.1392sec. imr:56.4545
0.1393sec. imr:56.4769
0.1394sec. imr:56.4992
0.1395sec. imr:56.5216
0.1396sec. imr:56.5439
0.1397sec. imr:56.5662
0.1398sec. imr:56.5885
0.1399sec. imr:56.6108
0.14sec. imr:56.6331
0.1401sec. imr:56.6554
0.1402sec. imr:56.6777
0.1403sec. imr:56.7
0.1404sec. imr:56.7223
0.1405sec. imr:56.7446
0.1406sec. imr:56.7668
0.1407sec. imr:56.7891
0.1408sec. imr:56.8113
0.1409sec. imr:56.8336
0.141sec. imr:56.8559
0.1411sec. imr:56.8781
0.1412sec. imr:56.9003
0.1413sec. imr:56.9226
0.1414sec. imr:56.9448
0.1415sec. imr:56.9671
0.1416sec. imr:56.9893
0.1417sec. imr:57.0115
0.1418sec. imr:57.0337
0.1419sec. imr:57.0559
0.142sec. imr:57.0781
0.1421sec. imr:57.1004
0.1422sec. imr:57.1225
0.1423sec. imr:57.1447
0.1424sec. imr:57.1669
0.1425sec. imr:57.1891
0.1426sec. imr:57.2113
0.1427sec. imr:57.2335
0.1428sec. imr:57.2556
0.1429sec. imr:57.2778
0.143sec. imr:57.2999
0.1431sec. imr:57.3221
0.1432sec. imr:57.3442
0.1433sec. imr:57.3664
0.1434sec. imr:57.3885
0.1435sec. imr:57.4107
0.1436sec. imr:57.4328
0.1437sec. imr:57.4549
0.1438sec. imr:57.477
0.1439sec. imr:57.4991
0.144sec. imr:57.5212
0.1441sec. imr:57.5433
0.1442sec. imr:57.5654
0.1443sec. imr:57.5875
0.1444sec. imr:57.6096
0.1445sec. imr:57.6317
0.1446sec. imr:57.6538
0.1447sec. imr:57.6759
0.1448sec. imr:57.6979
0.1449sec. imr:57.72
0.145sec. imr:57.742
0.1451sec. imr:57.7641
0.1452sec. imr:57.7861
0.1453sec. imr:57.8082
0.1454sec. imr:57.8302
0.1455sec. imr:57.8523
0.1456sec. imr:57.8743
0.1457sec. imr:57.8964
0.1458sec. imr:57.9184
0.1459sec. imr:57.9404
0.146sec. imr:57.9624
0.1461sec. imr:57.9844
0.1462sec. imr:58.0064
0.1463sec. imr:58.0284
0.1464sec. imr:58.0504
0.1465sec. imr:58.0724
0.1466sec. imr:58.0944
0.1467sec. imr:58.1164
0.1468sec. imr:58.1383
0.1469sec. imr:58.1603
0.147sec. imr:58.1822
0.1471sec. imr:58.2042
0.1472sec. imr:58.2262
0.1473sec. imr:58.2481
0.1474sec. imr:58.2701
0.1475sec. imr:58.292
0.1476sec. imr:58.3139
0.1477sec. imr:58.3359
0.1478sec. imr:58.3578
0.1479sec. imr:58.3798
0.148sec. imr:58.4016
0.1481sec. imr:58.4236
0.1482sec. imr:58.4455
0.1483sec. imr:58.4674
0.1484sec. imr:58.4893
0.1485sec. imr:58.5112
0.1486sec. imr:58.533
0.1487sec. imr:58.555
0.1488sec. imr:58.5768
0.1489sec. imr:58.5987
0.149sec. imr:58.6206
0.1491sec. imr:58.6425
0.1492sec. imr:58.6643
0.1493sec. imr:58.6862
0.1494sec. imr:58.708
0.1495sec. imr:58.7299
0.1496sec. imr:58.7517
0.1497sec. imr:58.7735
0.1498sec. imr:58.7954
0.1499sec. imr:58.8172
0.15sec. imr:58.839
0.1501sec. imr:58.8609
0.1502sec. imr:58.8826
0.1503sec. imr:58.9045
0.1504sec. imr:58.9263
0.1505sec. imr:58.9481
0.1506sec. imr:58.9698
0.1507sec. imr:58.9917
0.1508sec. imr:59.0134
0.1509sec. imr:59.0352
0.151sec. imr:59.057
0.1511sec. imr:59.0788
0.1512sec. imr:59.1005
0.1513sec. imr:59.1223
0.1514sec. imr:59.144
0.1515sec. imr:59.1658
0.1516sec. imr:59.1875
0.1517sec. imr:59.2093
0.1518sec. imr:59.231
0.1519sec. imr:59.2528
0.152sec. imr:59.2745
0.1521sec. imr:59.2962
0.1522sec. imr:59.3179
0.1523sec. imr:59.3397
0.1524sec. imr:59.3614
0.1525sec. imr:59.3831
0.1526sec. imr:59.4048
0.1527sec. imr:59.4265
0.1528sec. imr:59.4482
0.1529sec. imr:59.4699
0.153sec. imr:59.4915
0.1531sec. imr:59.5132
0.1532sec. imr:59.5349
0.1533sec. imr:59.5566
0.1534sec. imr:59.5782
0.1535sec. imr:59.5999
0.1536sec. imr:59.6215
0.1537sec. imr:59.6432
0.1538sec. imr:59.6648
0.1539sec. imr:59.6865
0.154sec. imr:59.7081
0.1541sec. imr:59.7298
0.1542sec. imr:59.7514
0.1543sec. imr:59.773
0.1544sec. imr:59.7946
0.1545sec. imr:59.8163
0.1546sec. imr:59.8378
0.1547sec. imr:59.8595
0.1548sec. imr:59.881
0.1549sec. imr:59.9027
0.155sec. imr:59.9242
0.1551sec. imr:59.9458
0.1552sec. imr:59.9674
0.1553sec. imr:59.989
0.1554sec. imr:60.0105
0.1555sec. imr:60.0321
0.1556sec. imr:60.0537
0.1557sec. imr:60.0753
0.1558sec. imr:60.0968
0.1559sec. imr:60.1184
0.156sec. imr:60.1399
0.1561sec. imr:60.1614
0.1562sec. imr:60.183
0.1563sec. imr:60.2045
0.1564sec. imr:60.226
0.1565sec. imr:60.2476
0.1566sec. imr:60.269
0.1567sec. imr:60.2906
0.1568sec. imr:60.3121
0.1569sec. imr:60.3336
0.157sec. imr:60.3551
0.1571sec. imr:60.3766
0.1572sec. imr:60.3981
0.1573sec. imr:60.4196
0.1574sec. imr:60.441
0.1575sec. imr:60.4625
